
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     0.3730   612.9942    7000    7000   288    16     0     8       -1
      --         --     0.3728   613.3748    7000    7000   288    16     0     8       -1
      --         --     0.3715   615.3834    7000    7000   288    16     0     8       -1

      --         --     0.3784   604.2204    7000    7000   296    16     0     8       -1
      --         --     0.3731   612.8402    7000    7000   296    16     0     8       -1
      --         --     0.3790   603.2064    7000    7000   296    16     0     8       -1

      --         --     0.3887   588.1714    7000    7000   304    16     0     8       -1
      --         --     0.3893   587.3155    7000    7000   304    16     0     8       -1
      --         --     0.3864   591.7279    7000    7000   304    16     0     8       -1

      --         --     0.3803   601.2233    7000    7000   312    16     0     8       -1
      --         --     0.3881   589.1756    7000    7000   312    16     0     8       -1
      --         --     0.3834   596.3420    7000    7000   312    16     0     8       -1

      --         --     0.3888   588.1022    7000    7000   320    16     0     8       -1
      --         --     0.3847   594.3269    7000    7000   320    16     0     8       -1
      --         --     0.3885   588.5652    7000    7000   320    16     0     8       -1

      --         --     0.3969   576.0127    7000    7000   328    16     0     8       -1
      --         --     0.3930   581.8199    7000    7000   328    16     0     8       -1
      --         --     0.3933   581.3177    7000    7000   328    16     0     8       -1

      --         --     0.3893   587.3248    7000    7000   336    16     0     8       -1
      --         --     0.3929   581.9834    7000    7000   336    16     0     8       -1
      --         --     0.3940   580.2419    7000    7000   336    16     0     8       -1

      --         --     0.3995   572.3307    7000    7000   344    16     0     8       -1
      --         --     0.4005   570.8253    7000    7000   344    16     0     8       -1
      --         --     0.3954   578.3064    7000    7000   344    16     0     8       -1

      --         --     0.3969   576.0874    7000    7000   352    16     0     8       -1
      --         --     0.3948   579.0938    7000    7000   352    16     0     8       -1
      --         --     0.3974   575.3192    7000    7000   352    16     0     8       -1

      --         --     0.3955   578.1453    7000    7000   360    16     0     8       -1
      --         --     0.3980   574.4511    7000    7000   360    16     0     8       -1
      --         --     0.3983   574.0716    7000    7000   360    16     0     8       -1

      --         --     0.4054   563.9577    7000    7000   368    16     0     8       -1
      --         --     0.4026   567.9111    7000    7000   368    16     0     8       -1
      --         --     0.4066   562.2583    7000    7000   368    16     0     8       -1

      --         --     0.3965   576.6134    7000    7000   376    16     0     8       -1
      --         --     0.4043   565.5797    7000    7000   376    16     0     8       -1
      --         --     0.4006   570.7523    7000    7000   376    16     0     8       -1

      --         --     0.3978   574.8327    7000    7000   384    16     0     8       -1
      --         --     0.4033   566.9607    7000    7000   384    16     0     8       -1
      --         --     0.4028   567.6526    7000    7000   384    16     0     8       -1

      --         --     0.4122   554.6274    7000    7000   392    16     0     8       -1
      --         --     0.4124   554.4124    7000    7000   392    16     0     8       -1
      --         --     0.4142   552.0513    7000    7000   392    16     0     8       -1

      --         --     0.4062   562.8598    7000    7000   400    16     0     8       -1
      --         --     0.4009   570.3507    7000    7000   400    16     0     8       -1
      --         --     0.4064   562.6036    7000    7000   400    16     0     8       -1

      --         --     0.4140   552.3146    7000    7000   408    16     0     8       -1
      --         --     0.4126   554.1480    7000    7000   408    16     0     8       -1
      --         --     0.4139   552.3940    7000    7000   408    16     0     8       -1

      --         --     0.4129   553.7407    7000    7000   416    16     0     8       -1
      --         --     0.4138   552.4967    7000    7000   416    16     0     8       -1
      --         --     0.4152   550.7443    7000    7000   416    16     0     8       -1

      --         --     0.4218   542.0143    7000    7000   424    16     0     8       -1
      --         --     0.4091   558.8476    7000    7000   424    16     0     8       -1
      --         --     0.4137   552.6980    7000    7000   424    16     0     8       -1

      --         --     0.4191   545.4999    7000    7000   432    16     0     8       -1
      --         --     0.4182   546.7260    7000    7000   432    16     0     8       -1
      --         --     0.4193   545.3515    7000    7000   432    16     0     8       -1

      --         --     0.4259   536.8372    7000    7000   440    16     0     8       -1
      --         --     0.4221   541.6259    7000    7000   440    16     0     8       -1
      --         --     0.4218   542.0004    7000    7000   440    16     0     8       -1

      --         --     0.4154   550.3975    7000    7000   448    16     0     8       -1
      --         --     0.4175   547.6667    7000    7000   448    16     0     8       -1
