
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.6645   172.1022       l    7000   168     0       -1
      --         --     0.6693   170.8659       l    7000   168     0       -1
      --         --     0.6669   171.4688       l    7000   168     0       -1

      --         --     0.6471   176.7110       l    7000   176     0       -1
      --         --     0.6491   176.1858       l    7000   176     0       -1
      --         --     0.6495   176.0811       l    7000   176     0       -1

      --         --     0.5395   211.9700       l    7000   184     0       -1
      --         --     0.5382   212.4951       l    7000   184     0       -1
      --         --     0.5378   212.6420       l    7000   184     0       -1

      --         --     0.7040   162.4374       l    7000   192     0       -1
      --         --     0.7136   160.2522       l    7000   192     0       -1
      --         --     0.7001   163.3368       l    7000   192     0       -1

      --         --     0.3944   289.9386       l    7000   200     0       -1
      --         --     0.3966   288.3296       l    7000   200     0       -1
      --         --     0.4040   283.0716       l    7000   200     0       -1

      --         --     0.4043   282.8259       l    7000   208     0       -1
      --         --     0.4023   284.2261       l    7000   208     0       -1
      --         --     0.4071   280.9119       l    7000   208     0       -1

      --         --     0.3456   330.8649       l    7000   216     0       -1
      --         --     0.3431   333.3075       l    7000   216     0       -1
      --         --     0.3385   337.8201       l    7000   216     0       -1

      --         --     0.4203   272.0978       l    7000   224     0       -1
      --         --     0.4213   271.4120       l    7000   224     0       -1
      --         --     0.4057   281.8646       l    7000   224     0       -1

      --         --     0.2912   392.7366       l    7000   232     0       -1
      --         --     0.2883   396.6764       l    7000   232     0       -1
      --         --     0.2900   394.3987       l    7000   232     0       -1

      --         --     0.2819   405.7125       l    7000   240     0       -1
      --         --     0.2785   410.5558       l    7000   240     0       -1
      --         --     0.3032   377.1673       l    7000   240     0       -1

      --         --     0.2539   450.4709       l    7000   248     0       -1
      --         --     0.2458   465.3021       l    7000   248     0       -1
      --         --     0.2437   469.2625       l    7000   248     0       -1

      --         --     0.2846   401.7942       l    7000   256     0       -1
      --         --     0.2849   401.3908       l    7000   256     0       -1
      --         --     0.2848   401.5658       l    7000   256     0       -1

      --         --     0.2022   565.7048       l    7000   264     0       -1
      --         --     0.2037   561.3866       l    7000   264     0       -1
      --         --     0.2050   557.7505       l    7000   264     0       -1

      --         --     0.1903   600.8051       l    7000   272     0       -1
      --         --     0.1904   600.7133       l    7000   272     0       -1
      --         --     0.2234   511.8625       l    7000   272     0       -1

      --         --     0.1637   698.5010       l    7000   280     0       -1
      --         --     0.1652   692.0879       l    7000   280     0       -1
      --         --     0.1660   688.8853       l    7000   280     0       -1

      --         --     0.1833   623.9240       l    7000   288     0       -1
      --         --     0.1858   615.5155       l    7000   288     0       -1
      --         --     0.1884   606.8558       l    7000   288     0       -1

      --         --     0.1521   752.0772       l    7000   296     0       -1
      --         --     0.1519   753.0620       l    7000   296     0       -1
      --         --     0.1504   760.1053       l    7000   296     0       -1

      --         --     0.1568   729.3183       l    7000   304     0       -1
      --         --     0.1611   709.6675       l    7000   304     0       -1
      --         --     0.1537   744.0818       l    7000   304     0       -1

      --         --     0.1533   746.0180       l    7000   312     0       -1
      --         --     0.1364   838.2219       l    7000   312     0       -1
      --         --     0.1573   727.0554       l    7000   312     0       -1

      --         --     0.1767   647.2122       l    7000   320     0       -1
