
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.2108   341.5959       l    6000   536     0       -1
      --         --     0.2054   350.6232       l    6000   536     0       -1

      --         --     0.2295   313.7546       l    6000   544     0       -1
      --         --     0.2295   313.8384       l    6000   544     0       -1
      --         --     0.2284   315.3538       l    6000   544     0       -1

      --         --     0.2160   333.4228       l    6000   552     0       -1
      --         --     0.2200   327.3591       l    6000   552     0       -1
      --         --     0.2116   340.2710       l    6000   552     0       -1

      --         --     0.2124   339.0979       l    6000   560     0       -1
      --         --     0.2601   276.8986       l    6000   560     0       -1
      --         --     0.2208   326.1418       l    6000   560     0       -1

      --         --     0.2477   290.7161       l    6000   568     0       -1
      --         --     0.2731   263.7018       l    6000   568     0       -1
      --         --     0.2547   282.7261       l    6000   568     0       -1

      --         --     0.2373   303.4726       l    6000   576     0       -1
      --         --     0.2479   290.4749       l    6000   576     0       -1
      --         --     0.2173   331.4508       l    6000   576     0       -1

      --         --     0.2212   325.6096       l    6000   584     0       -1
      --         --     0.2354   305.9649       l    6000   584     0       -1
      --         --     0.2253   319.6625       l    6000   584     0       -1

      --         --    77.2966     1.4795       l    7000    64     0       -1
      --         --    76.5498     1.4939       l    7000    64     0       -1
      --         --    76.2685     1.4994       l    7000    64     0       -1

      --         --    13.8199     8.2749       l    7000    72     0       -1
      --         --    13.9270     8.2112       l    7000    72     0       -1
      --         --    13.8561     8.2533       l    7000    72     0       -1

      --         --    18.2452     6.2678       l    7000    80     0       -1
      --         --    17.7211     6.4532       l    7000    80     0       -1
      --         --    18.1731     6.2927       l    7000    80     0       -1

      --         --     6.0889    18.7814       l    7000    88     0       -1
      --         --     6.0398    18.9340       l    7000    88     0       -1
      --         --     5.9362    19.2645       l    7000    88     0       -1

      --         --    11.3000    10.1202       l    7000    96     0       -1
      --         --    11.1067    10.2963       l    7000    96     0       -1
      --         --    11.4725     9.9680       l    7000    96     0       -1

      --         --     3.3844    33.7895       l    7000   104     0       -1
      --         --     3.3476    34.1608       l    7000   104     0       -1
      --         --     3.3602    34.0328       l    7000   104     0       -1

      --         --     3.9733    28.7818       l    7000   112     0       -1
      --         --     3.7870    30.1978       l    7000   112     0       -1
      --         --     3.9551    28.9139       l    7000   112     0       -1

      --         --     2.0165    56.7110       l    7000   120     0       -1
      --         --     2.0295    56.3472       l    7000   120     0       -1
      --         --     2.0327    56.2600       l    7000   120     0       -1

      --         --     3.7658    30.3676       l    7000   128     0       -1
      --         --     3.8568    29.6506       l    7000   128     0       -1
      --         --     3.7546    30.4581       l    7000   128     0       -1

      --         --     1.3184    86.7369       l    7000   136     0       -1
      --         --     1.3551    84.3904       l    7000   136     0       -1
      --         --     1.3438    85.1005       l    7000   136     0       -1

      --         --     1.4998    76.2512       l    7000   144     0       -1
      --         --     1.5392    74.2960       l    7000   144     0       -1
      --         --     1.5101    75.7275       l    7000   144     0       -1

      --         --     0.9627   118.7917       l    7000   152     0       -1
      --         --     0.9716   117.6985       l    7000   152     0       -1
      --         --     0.9657   118.4245       l    7000   152     0       -1

      --         --     1.3586    84.1763       l    7000   160     0       -1
      --         --     1.3645    83.8099       l    7000   160     0       -1
